Id2,Majority,Majority_woE,Majority_woES,MAX_Majority,MAX_Majority_P,MAX_Majority_woE,MAX_Majority_woE_P,MAX_Majority_woES,MAX_Majority_woES_P,Total,Speak_only_English,Speak_only_English_P,Spanish_or_Spanish_Creole,Spanish_or_Spanish_Creole_P,French_incl_Patois_Cajun,French_incl_Patois_Cajun_P,French_Creole,French_Creole_P,Other_Native_North_American_languages,Other_Native_North_American_languages_P,Hungarian,Hungarian_P,Arabic,Arabic_P,Hebrew,Hebrew_P,African_languages,African_languages_P,Other_and_unspecified_languages,Other_and_unspecified_languages_P,Italian,Italian_P,Portuguese_or_Portuguese_Creole,Portuguese_or_Portuguese_Creole_P,German,German_P,Yiddish,Yiddish_P,Other_West_Germanic_languages,Other_West_Germanic_languages_P,Scandinavian_languages,Scandinavian_languages_P,Greek,Greek_P,Russian,Russian_P,Polish,Polish_P,Serbo-Croatian,Serbo-Croatian_P,Other_Slavic_languages,Other_Slavic_languages_P,Armenian,Armenian_P,Persian,Persian_P,Gujarati,Gujarati_P,Hindi,Hindi_P,Urdu,Urdu_P,Other_Indic_languages,Other_Indic_languages_P,Other_Indo-European_languages,Other_Indo-European_languages_P,Chinese,Chinese_P,Japanese,Japanese_P,Korean,Korean_P,Mon-Khmer_Cambodian,Mon-Khmer_Cambodian_P,Hmong,Hmong_P,Thai,Thai_P,Laotian,Laotian_P,Vietnamese,Vietnamese_P,Other_Asian_languages,Other_Asian_languages_P,Tagalog,Tagalog_P,Other_Pacific_Island_languages,Other_Pacific_Island_languages_P,Navajo,Navajo_P
48091310607,Speak only English,Spanish or Spanish Creole,Russian,4018,86.13076099,551,11.8113612,37,0.793140407,4665,4018,86.13,551,11.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.54,0,0,0,0,16,0.34,0,0,0,0,0,0,0,0,37,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.39,0,0,0,0,0,0,0,0,0,0,0,0
48091310608,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,2810,86.11707018,453,13.88292982,0,0,3263,2810,86.12,453,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091310701,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,5838,96.9123506,186,3.087649402,0,0,6024,5838,96.91,186,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091310702,Speak only English,Spanish or Spanish Creole,Russian,4611,88.43498274,541,10.37591101,35,0.671269659,5214,4611,88.43,541,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.52,0,0,0,0,0,0,0,0,35,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091310703,Speak only English,Spanish or Spanish Creole,German,4641,86.5858209,394,7.350746269,307,5.72761194,5360,4641,86.59,394,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.17,0,0,307,5.73,0,0,0,0,0,0,0,0,9,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091310704,Speak only English,Spanish or Spanish Creole,Japanese,5669,86.92118982,779,11.9441889,37,0.567310641,6522,5669,86.92,779,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.15,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,20,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.09,37,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091310801,Speak only English,Spanish or Spanish Creole,Russian,4806,86.25269203,518,9.296482412,98,1.75879397,5572,4806,86.25,518,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.23,0,0,46,0.83,0,0,0,0,0,0,0,0,98,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.11,0,0,4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,81,1.45,0,0,0,0
48091310802,Speak only English,Spanish or Spanish Creole,German,5328,82.65591064,956,14.83090289,43,0.66708036,6446,5328,82.66,956,14.83,19,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.56,43,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.45,0,0,0,0,0,0,0,0,0,0,35,0.54,0,0,0,0,0,0,0,0,0,0
48091310901,Speak only English,Spanish or Spanish Creole,Korean,4209,93.26390428,257,5.694659871,28,0.620429869,4513,4209,93.26,257,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.18,0,0,0,0,11,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091310902,Speak only English,Spanish or Spanish Creole,Other Asian languages,5224,83.75821709,771,12.36171236,105,1.683501684,6237,5224,83.76,771,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.26,68,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.35,0,0,0,0,0,0,0,0,31,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1.68,0,0,0,0,0,0
48091310903,Speak only English,Spanish or Spanish Creole,German,3768,88.76325088,455,10.71849234,12,0.282685512,4245,3768,88.76,455,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48093950100,Speak only English,Spanish or Spanish Creole,Persian,3332,82.45483791,656,16.23360554,31,0.767136847,4041,3332,82.45,656,16.23,9,0.22,0,0,6,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.17,0,0,0,0
48093950200,Speak only English,Spanish or Spanish Creole,Other West Germanic languages,2851,90.88300924,264,8.415683774,15,0.478163851,3137,2851,90.88,264,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,15,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,0,0,0,0
48093950300,Speak only English,Spanish or Spanish Creole,Other Slavic languages,2426,64.88365873,1282,34.28724258,20,0.53490238,3739,2426,64.88,1282,34.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.29,0,0,0,0,20,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48093950400,Speak only English,Spanish or Spanish Creole,German,1349,72.64404954,483,26.00969305,10,0.538502962,1857,1349,72.64,483,26.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.32,10,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.48,0,0,0,0,0,0,0,0,0,0,0,0
48095950300,Speak only English,Spanish or Spanish Creole,Vietnamese,2438,63.60553092,1358,35.42916775,32,0.834855205,3833,2438,63.61,1358,35.43,3,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.83,0,0,0,0,0,0,0,0
48097000100,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,4856,93.58257853,303,5.83927539,17,0.327616111,5189,4856,93.58,303,5.84,17,0.33,0,0,0,0,0,0,13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48097000200,Speak only English,Spanish or Spanish Creole,Hindi,4409,95.68142361,110,2.387152778,28,0.607638889,4608,4409,95.68,110,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.61,0,0,19,0.41,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04,0,0,22,0.48,0,0,0,0,0,0,0,0
48097000400,Speak only English,Spanish or Spanish Creole,Tagalog,1423,72.86226318,478,24.47516641,15,0.768049155,1953,1423,72.86,478,24.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.41,5,0.26,4,0.2,8,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.46,0,0,15,0.77,0,0,0,0
48097000500,Speak only English,Spanish or Spanish Creole,Tagalog,2390,77.72357724,666,21.65853659,19,0.617886179,3075,2390,77.72,666,21.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.62,0,0,0,0
48097000600,Speak only English,Spanish or Spanish Creole,Gujarati,3548,78.56510186,899,19.90699734,49,1.085031001,4516,3548,78.57,899,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48097000700,Speak only English,Spanish or Spanish Creole,German,6415,92.90369298,287,4.1564084,177,2.563359884,6905,6415,92.9,287,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.17,0,0
48097000900,Speak only English,Spanish or Spanish Creole,Laotian,4172,94.06989853,213,4.80270575,14,0.3156708,4435,4172,94.07,213,4.8,11,0.25,0,0,0,0,0,0,9,0.2,0,0,0,0,0,0,0,0,1,0.02,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.32,0,0,0,0,6,0.14,0,0,0,0
48097001100,Speak only English,Spanish or Spanish Creole,Hungarian,3835,69.03690369,1589,28.60486049,41,0.738073807,5555,3835,69.04,1589,28.6,29,0.52,0,0,0,0,41,0.74,0,0,0,0,0,0,0,0,0,0,0,0,16,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.5,0,0,0,0,17,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48099010101,Speak only English,Spanish or Spanish Creole,German,3173,92.23837209,209,6.075581395,22,0.639534884,3440,3173,92.24,209,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.64,0,0,22,0.64,6,0.17,0,0,0,0,0,0,0,0,8,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48099010102,Speak only English,Spanish or Spanish Creole,Polish,2798,94.94401086,104,3.529012555,20,0.678656261,2947,2798,94.94,104,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.17,0,0,0,0,0,0,0,0,0,0,0,0,20,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.17,0,0,0,0,0,0,0,0,0,0,9,0.31,6,0.2,0,0,0,0
48099010201,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,6046,75.6128064,1787,22.34867434,60,0.750375188,7996,6046,75.61,1787,22.35,60,0.75,0,0,15,0.19,0,0,9,0.11,8,0.1,20,0.25,0,0,0,0,0,0,4,0.05,0,0,0,0,0,0,6,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,14,0.18,0,0,0,0,0,0,3,0.04,0,0,6,0.08,0,0,16,0.2,0,0,0,0
48099010202,Speak only English,Spanish or Spanish Creole,German,4016,86.85121107,568,12.28373702,19,0.410899654,4624,4016,86.85,568,12.28,2,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.41,0,0,0,0,0,0,0,0,18,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48099010300,Speak only English,Spanish or Spanish Creole,German,2096,81.05181748,474,18.32946636,11,0.425367363,2586,2096,81.05,474,18.33,0,0,0,0,0,0,0,0,0,0,2,0.08,0,0,0,0,0,0,0,0,11,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48099010400,Speak only English,Spanish or Spanish Creole,Mon-Khmer Cambodian,3348,90.36437247,316,8.529014845,19,0.512820513,3705,3348,90.36,316,8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.51,0,0,0,0,0,0,0,0,0,0,7,0.19,0,0,0,0
48099010501,Speak only English,Spanish or Spanish Creole,Other West Germanic languages,3193,88.3264177,305,8.437067773,46,1.272475795,3615,3193,88.33,305,8.44,7,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1.08,0,0,46,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.28,15,0.41,0,0
48099010502,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,2140,88.98128898,189,7.858627859,24,0.997920998,2405,2140,88.98,189,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5,0,0,0,0,5,0.21,0,0,0,0,21,0.87,0,0,0,0,0,0,0,0,0,0,0,0,3,0.12,24,1,0,0
48099010503,Speak only English,Spanish or Spanish Creole,Other Indic languages,3920,82.99809443,459,9.718399322,56,1.185687063,4723,3920,83,459,9.72,12,0.25,0,0,13,0.28,0,0,0,0,0,0,26,0.55,0,0,21,0.44,0,0,55,1.16,0,0,0,0,18,0.38,0,0,21,0.44,0,0,0,0,13,0.28,0,0,0,0,0,0,27,0.57,0,0,56,1.19,0,0,16,0.34,0,0,10,0.21,0,0,0,0,0,0,0,0,24,0.51,0,0,32,0.68,0,0,0,0
48099010504,Speak only English,Spanish or Spanish Creole,German,1820,86.33776091,209,9.914611006,27,1.280834915,2108,1820,86.34,209,9.91,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,27,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.66,0,0,0,0,0,0,0,0,0,0,0,0,7,0.33,10,0.47,0,0
48099010601,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,3432,87.06240487,238,6.037544394,85,2.156265855,3942,3432,87.06,238,6.04,0,0,15,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.25,35,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2.13,0,0,19,0.48,0,0,0,0,0,0,11,0.28,13,0.33,85,2.16,0,0
48099010603,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,3999,82.91519801,285,5.909185154,181,3.752850923,4823,3999,82.92,285,5.91,21,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.21,0,0,0,0,0,0,0,0,0,0,43,0.89,0,0,0,0,0,0,18,0.37,0,0,0,0,12,0.25,0,0,0,0,0,0,103,2.14,181,3.75,0,0
48099010604,Speak only English,Spanish or Spanish Creole,German,3965,85.01286449,372,7.975986278,142,3.044596913,4664,3965,85.01,372,7.98,52,1.11,19,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.18,0,0,0,0,0,0,6,0.13,0,0,17,0.36,0,0,0,0,17,0.36,0,0,0,0,8,0.17,11,0.24,0,0,0,0
48099010701,Speak only English,Spanish or Spanish Creole,German,3538,88.56070088,213,5.331664581,123,3.078848561,3995,3538,88.56,213,5.33,11,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.28,123,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.55,0,0,0,0,0,0,0,0,0,0,0,0,13,0.33,53,1.33,0,0
48099010702,Speak only English,Spanish or Spanish Creole,German,2541,88.41336117,152,5.288796103,107,3.723034099,2874,2541,88.41,152,5.29,50,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.42,0,0,0,0,8,0.28,0,0,0,0,0,0,0,0,0,0,0,0,4,0.14,0,0,0,0
48099010802,Speak only English,Spanish or Spanish Creole,German,4586,87.92177914,299,5.732361963,86,1.648773006,5216,4586,87.92,299,5.73,45,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.63,19,0.36,86,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,10,0.19,78,1.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0.15,0,0,0,0
48099010803,Speak only English,Spanish or Spanish Creole,German,2169,82.78625954,233,8.893129771,135,5.152671756,2620,2169,82.79,233,8.89,4,0.15,0,0,0,0,0,0,0,0,0,0,19,0.73,0,0,0,0,0,0,135,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.11,0,0,5,0.19,0,0,0,0,0,0,0,0,0,0,0,0,14,0.53,38,1.45,0,0
48099010804,Speak only English,Spanish or Spanish Creole,Tagalog,3044,79.08547675,556,14.44531047,57,1.480904131,3849,3044,79.09,556,14.45,33,0.86,0,0,0,0,0,0,9,0.23,0,0,31,0.81,0,0,32,0.83,0,0,32,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.13,0,0,0,0,0,0,0,0,14,0.36,0,0,0,0,0,0,10,0.26,10,0.26,0,0,0,0,0,0,0,0,12,0.31,0,0,57,1.48,4,0.1,0,0
48099980000,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,89,76.06837607,28,23.93162393,0,0,117,89,76.07,28,23.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48101950100,Speak only English,Spanish or Spanish Creole,German,1089,82.06480784,229,17.25697061,9,0.678221552,1327,1089,82.06,229,17.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48103950100,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,2263,52.14285714,2077,47.85714286,0,0,4340,2263,52.14,2077,47.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48105950100,Spanish or Spanish Creole,Spanish or Spanish Creole,Urdu,1654,48.74742116,1654,48.74742116,51,1.503094607,3393,1647,48.54,1654,48.75,0,0,0,0,0,0,0,0,0,0,0,0,10,0.29,0,0,13,0.38,0,0,18,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48107950100,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1412,71.13350126,573,28.86649874,0,0,1985,1412,71.13,573,28.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48107950200,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1555,69.38866577,686,30.61133423,0,0,2241,1555,69.39,686,30.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48107950300,Speak only English,Spanish or Spanish Creole,German,896,65.88235294,459,33.75,3,0.220588235,1360,896,65.88,459,33.75,0,0,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48109950300,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,1426,67.26415094,1426,67.26415094,11,0.518867925,2120,683,32.22,1426,67.26,11,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48111950100,Speak only English,Spanish or Spanish Creole,German,1026,74.07942238,251,18.12274368,82,5.920577617,1385,1026,74.08,251,18.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5.92,0,0,2,0.14,0,0,0,0,15,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,7,0.51,0,0,0,0
48111950300,Speak only English,Spanish or Spanish Creole,German,3270,65.54419723,1642,32.9124073,28,0.561234716,4989,3270,65.54,1642,32.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.32,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.36,0,0,5,0.1,0,0,0,0
48113000100,Speak only English,Spanish or Spanish Creole,Russian,3107,84.84434735,426,11.63298744,45,1.228836701,3662,3107,84.84,426,11.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.33,0,0,17,0.46,0,0,0,0,0,0,12,0.33,45,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.38,0,0,0,0,0,0,0,0,0,0,0,0,29,0.79,0,0,0,0,0,0
48113000201,Speak only English,Spanish or Spanish Creole,Scandinavian languages,2098,78.78332707,443,16.63537364,53,1.990236575,2663,2098,78.78,443,16.64,14,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.41,0,0,29,1.09,0,0,0,0,53,1.99,0,0,0,0,0,0,0,0,7,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113000202,Speak only English,Spanish or Spanish Creole,Chinese,2934,84.99420626,436,12.63035921,36,1.042873696,3452,2934,84.99,436,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.29,26,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.29,0,0,0,0
48113000300,Speak only English,Spanish or Spanish Creole,Hindi,3523,90.49576162,265,6.807089648,41,1.053172361,3893,3523,90.5,265,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.05,23,0.59,0,0,0,0
